semana_inicio,venta_neta_total_eur,Yt_indexed,Yt_scaled,level_year,inv_paid_search,inv_social_paid,inv_video_online,inv_display,inv_email_crm,inv_radio_local,inv_exterior,inv_prensa,inv_digital_perf,inv_digital_awareness,inv_offline,inv_crm,logadstock_digital_perf,logadstock_digital_awareness,logadstock_offline,logadstock_crm,fourier_sin1,fourier_cos1,fourier_sin2,fourier_cos2,payday_flag,rebajas_flag,black_friday_flag,navidad_flag,semana_santa_flag,vacaciones_escolares_flag,incidencia_ecommerce_flag,festivo_local_intensidad,temperatura_media_c,lluvia_indice,turismo_indice,time_trend,logadstock_digital_perf__C1,logadstock_digital_awareness__C1,logadstock_offline__C1,logadstock_crm__C1,logadstock_digital_perf__C2,logadstock_digital_awareness__C2,logadstock_offline__C2,logadstock_crm__C2,logadstock_digital_perf__C3,logadstock_digital_awareness__C3,logadstock_offline__C3,logadstock_crm__C3,logadstock_digital_perf__C4,logadstock_digital_awareness__C4,logadstock_offline__C4,logadstock_crm__C4,logadstock_digital_perf__C6,logadstock_digital_awareness__C6,logadstock_offline__C6,logadstock_crm__C6,logadstock_digital_perf__C7,logadstock_digital_awareness__C7,logadstock_offline__C7,logadstock_crm__C7,logadstock_digital_perf__C8,logadstock_digital_awareness__C8,logadstock_offline__C8,logadstock_crm__C8,logadstock_paid_search__C9,logadstock_social_paid__C9,logadstock_video_online__C9,logadstock_display__C9,logadstock_email_crm__C9,logadstock_radio_local__C9,logadstock_exterior__C9,logadstock_prensa__C9,logadstock_digital_perf__C10,logadstock_digital_awareness__C10,logadstock_offline__C10,logadstock_crm__C10
2021-05-17,2656669.73,1.0012987062149676,2.65666973,2653223.9715384617,31097.01,22296.38,27137.71,12345.97,7991.55,16992.75,15367.04,16219.13,53393.39,39483.68,48578.92,7991.55,-0.10712212923947863,-0.26114568909893926,-0.059800658594142936,-0.29918058131882086,0.9377970568010313,-1.0585540516456036,-1.4039023532375934,0.1704646079805074,0,0,0,0,0,0,0,0.0,1.269298002856273,-0.4710544857399956,-0.7141291542978065,-0.5412721328578384,-0.06630792218426661,-0.2111203201693791,-0.13662796985169565,0.05667209211067378,-0.07248368340164589,-0.21965838723433898,-0.14469125801596128,0.051316139319967764,0.3720740102148971,0.18633974023047317,0.26738631439610155,0.5607827166680072,0.16527607503403322,0.00701167959365882,0.049008917831247605,0.24643494405527022,-0.06630792218426661,-0.2111203201693791,-0.4900890113494448,-0.5253456602535976,-0.08778106669038163,-0.2611841983716295,-0.21828474827657807,-0.7219949036903475,-0.9723060773659672,-0.251166336434763,-0.055658117973719896,-0.8636950068819347,-0.12388556774897014,0.008101172420334864,-0.2120380395006924,-0.20811339833699696,0.05667209211067378,-0.12437524765241902,-0.14633640980640503,-0.13663732208798812,-0.46180186349092767,-0.4426237687479135,-0.15708938643581885,0.2562067373240168
2021-05-24,2687128.29,1.012778536160247,2.68712829,2653223.9715384617,48881.42,35244.62,29695.83,16355.18,11130.56,27092.46,28195.79,21281.33,84126.04000000001,46051.01,76569.58,11130.56,-0.1424296273074467,-0.22201681979133667,-0.11297514292580647,-0.39539278706653763,0.8033648691332378,-1.1638749447610492,-1.3223126514448469,0.5014870405393331,1,0,0,0,0,0,0,0.0,1.2702418099315698,-0.6014989352589776,-0.5723419654089419,-0.5246176056929818,-0.002776458616366567,-0.14555420236842787,-0.07068844233606533,0.03249602643522523,-0.00841942707362846,-0.1536066586416363,-0.07817187972973973,0.02690304231988202,0.3759728092809118,0.19201653582327513,0.2764321598533224,0.4509252329104784,0.2234598187263398,0.07014562159049377,0.11002928222066445,0.18609690588830916,-0.002776458616366567,-0.14555420236842787,-0.08925367726080691,-0.3345365336401924,0.003341231341275855,-0.16326873122700758,-0.1325097669205026,0.044716273928755705,-0.23344483642060446,-0.19756900121284696,-0.03188920014560261,-0.6460575418030755,-0.046456678543425924,0.053886740293298575,-0.1410689402472679,-0.152696249999145,0.03249602643522523,-0.0758885521432075,-0.04545776428495766,-0.09588166494081245,-0.33092802699053087,-0.3361781944337887,-0.02233701413821976,0.17911097157644143
2021-05-31,2654657.19,1.0005401799761018,2.65465719,2653223.9715384617,43783.28,35225.79,31839.16,16393.760000000002,10414.5,24544.16,23864.93,17817.43,79009.07,48232.92,66226.51999999999,10414.5,-0.31817822979840565,-0.26332765053478685,-0.2410720885966301,-0.4313742443791198,0.6572178126533432,-1.252223920363748,-1.1638749447610504,0.8033648691332363,1,0,0,0,0,0,0,0.0,1.3594315785471527,-0.8562208819044719,1.3862563944915698,-0.5079630785281253,-0.02185648202736075,-0.15240811041216104,-0.04569952590130952,-0.078328688222668,-0.027663879512575932,-0.1605139338071594,-0.052948705075270434,-0.08492685261570189,0.3570888034307714,0.188307621703876,0.32816537943767043,0.2848145349479635,0.17268997321982624,0.03564587647914927,0.11853067476116484,0.013385347160525671,-0.02185648202736075,-0.15240811041216104,-0.0626379854743876,-0.23461965165556423,-0.03725706555014369,-0.1819766735139352,-0.10498749317120504,0.0709473253692912,-0.167883405093543,-0.30843210388754155,-0.08333946639572934,0.11595784715826528,-0.06396489291934283,0.032836327750875326,-0.1301023316742341,-0.19254114925992175,-0.078328688222668,-0.09785620074672295,-0.014995566779689464,-0.020604232810089104,-0.2822502981928145,-0.19406372623688226,0.0022779091886537396,-0.04292840961156279
2021-06-07,2670759.43,1.0066091135349462,2.6707594300000004,2653223.9715384617,34007.5,26294.57,23036.44,13373.38,9270.07,18870.83,23096.64,17097.68,60302.07,36409.82,59065.15,9270.07,-0.21554280879122684,-0.20836059656675526,-0.07779645230682228,-0.25498598114683985,0.5014870405393335,-1.3223126514448469,-0.9377970568010321,1.058554051645603,0,0,0,0,0,0,1,0.0,1.3686336975313005,-0.8694932359665264,1.758252389277158,-0.4913085513632687,-0.030220342153293434,-0.12832701728819754,-0.05617576911413075,-0.12490616238276293,-0.036098624691134916,-0.13624266320906606,-0.0635241247235567,-0.13188652057345646,0.35059317494128267,0.23074343113698928,0.31772838816375865,0.21758878085606234,0.13878003370430236,0.04676081728923921,0.08115481022957327,-0.07226695188381697,-0.030220342153293434,-0.12832701728819754,-0.19043557952189066,-0.2337576237766761,-0.05820735023628359,-0.15107731656311285,-0.11411077773727617,-0.1711953092230043,-0.6876415904134596,-0.201261848327255,-0.20728342277766046,0.1044144127709049,-0.07241133488676757,0.024591539826574818,-0.12739460128049357,-0.12897704609937755,-0.12490616238276293,-0.11717689465768996,-0.03643908679596062,-0.005799580907121618,-0.46614525816114105,-0.3993411726577935,-0.06289650581669746,-0.15361816203446443
2021-06-14,2662975.19,1.0036752338159691,2.66297519,2653223.9715384617,32553.22,29548.44,22255.28,11406.38,10879.82,14834.16,21227.57,11614.15,62101.66,33661.659999999996,47675.88,10879.82,-0.17454583244551802,-0.13591872105671032,-0.04577882423281284,-0.16262172521102075,0.33844345812379045,-1.373119086479104,-0.6572178126533424,1.2522239203637486,0,0,0,0,0,0,0,0.0142857142857142,1.4590032249910048,-1.0133441037300084,1.8675885470082565,-0.47465402419841213,-0.10307377893830438,-0.13945666362545947,-0.10368046210005688,-0.14863115235646934,-0.10953857519756464,-0.1474611330219127,-0.111460985049312,-0.15579693950119422,0.3056309623971712,0.29940900335296444,0.31907615829482605,0.26587217216933984,0.018890726343296246,0.010896664071804014,-0.004920002977940826,-0.12548398437696726,-0.10307377893830438,-0.13945666362545947,-0.5064159941383144,-0.12359880267462574,-0.17806954281474588,-0.1755682611041423,-0.17652630372539188,0.11709528968900225,-0.7969270583541048,-0.08156982968766488,-0.04930145097581625,-0.1500005566640507,-0.1327679529922021,-0.06409846660469311,-0.12419082364495972,-0.16655158199542322,-0.14863115235646934,-0.15261020400567288,-0.11907572773464044,-0.021669394582633627,-0.6038093332769859,-0.6466610288775375,-0.2206498872416278,-0.22252421568545147
2021-06-21,2659591.42,1.0023998910494714,2.65959142,2653223.9715384617,29719.97,23521.03,22013.03,8213.42,6601.93,14531.35,16779.11,11733.75,53241.0,30226.449999999997,43044.21,6601.93,-0.2892853284839609,-0.2349196620938168,-0.08704705859875621,-0.16182486066757762,0.170464607980507,-1.4039023532375932,-0.3384434581237909,1.373119086479104,1,0,0,0,0,0,0,0.0714285714285714,1.40874549823143,-1.0031552258641885,1.7701610245644126,-0.45799949703355536,-0.060807952455551754,-0.10977014937557202,-0.027435920147835993,-0.07880238398478116,-0.0669392556113624,-0.11753415625355498,-0.03450887048823463,-0.08540455595421617,0.29411814825416277,0.26690111437869735,0.35281387972186734,0.2892246490098296,0.058173570537408535,0.03428923037935782,0.08110926244300778,-0.05165905706593959,-0.060807952455551754,-0.10977014937557202,-0.8059555309887999,-0.3278173211033403,-0.11158240006576868,-0.13490262078076284,-0.2556246572455173,-0.7830699693428089,-1.1088050327430117,-0.3188685060066517,-0.01832205878186377,0.1523044388005855,-0.07600490627897745,-0.04052076824050339,-0.09753934740114743,-0.13133335718758857,-0.07880238398478116,-0.06000085446282418,-0.04677074574338307,0.0394948771745762,-0.8356625317183335,-0.9535099639705397,-0.03813229813159622,-0.12695957320519913
2021-06-28,2629656.68,0.9911174888395132,2.62965668,2653223.9715384617,57240.98,55053.6,40703.16,15878.88,11256.62,32080.04,38800.11,23858.94,112294.58,56582.04,94739.09,11256.62,-0.36807989236631833,-0.3527085436416845,-0.22854075337767865,-0.059993761606667154,-4.869601055442753e-16,-1.414213562373095,8.107396792115883e-16,1.414213562373095,1,1,0,0,0,1,0,0.0,1.242635452979127,-1.1486148638170106,1.7063009678365142,-0.44134496986869903,-0.040864561572301644,-0.0701202682966416,-0.0029726761529525196,-0.03715456962325556,-0.046832001392944016,-0.07754549470899544,-0.00980296155061905,-0.04339496210766326,0.28516221571284506,0.28259155875268355,0.3503708890064616,0.31013736096524647,0.0688900189554238,0.07368282034006565,0.09800360339758175,-0.013255453241826157,-0.040864561572301644,-0.0701202682966416,0.09700175527065046,-0.17186522687374714,-0.08341103396442709,-0.08038097873600526,-0.07956097577349999,0.05837071436815601,0.47802315163516484,-0.5417889021669344,-0.05825209818281159,-0.7761525220525065,-0.05689895759426371,-0.019534919593912806,-0.05391516255500916,-0.09917208162573621,-0.03715456962325556,-0.008720410174066764,-0.03135972898790647,0.042936531011294535,-0.2975625555149667,-0.436797673042938,-0.0006770145635722139,-0.07732383882246677
2021-07-05,2680087.95,1.0101250323190625,2.6800879500000003,2653223.9715384617,86151.38,58594.49,48880.64,34688.21,20969.57,35571.91,45336.59,37573.76,144745.87,83568.85,118482.26000000001,20969.57,-0.5045185398400265,-0.49644931628597333,-0.38955450403772723,-0.248774642895128,-0.17046460798050678,-1.4039023532375932,0.33844345812378995,1.373119086479104,1,1,0,0,0,1,0,0.0,1.336780208740021,-1.221545779067088,1.841315120405753,-0.42469044270384243,-0.08841577960737639,-0.10541451636818207,-0.01108187571492512,-0.03257134202343332,-0.09476704511353594,-0.11314229059043117,-0.017993438645347613,-0.038770759354929504,0.25464603028582816,0.26822274730041157,0.388751117315888,0.37094017461235584,-0.011481260601399009,0.009175617413151049,0.0716489065105569,-0.02269777622187689,-0.08841577960737639,-0.10541451636818207,0.9994580703003733,0.5690062178369403,-0.16174181697143938,-0.14379292671105176,0.18272007942575177,1.9701235386339075,1.6051558404075261,-0.7781590180783883,-0.1951583216391303,0.12067000028355235,-0.10045179561674103,-0.07215220404422071,-0.09593528075266879,-0.12190056488408363,-0.03257134202343332,-0.03140777633757644,-0.02621833762400813,0.03537466411233411,0.4793378719945646,0.607499928256647,-0.04809244043860593,-0.08952220387259102
2021-07-12,2663976.06,1.004052461675636,2.66397606,2653223.9715384617,76310.45,54124.9,53477.83,28941.98,22280.89,38990.56,41882.9,31255.370000000003,130435.35,82419.81,112128.82999999999,22280.89,-0.1386168516992915,-0.24938640668734394,-0.022289548640149145,-0.10461125245610473,-0.33844345812379023,-1.373119086479104,0.6572178126533416,1.252223920363749,0,1,0,0,0,1,0,0.0,1.2072426876554834,-1.6321843698961138,1.723642917973577,-0.4080359155389859,-0.1251835541885385,-0.15404754157589104,-0.06656117615241233,0.017367343946065903,-0.13181531154414475,-0.1621660403636691,-0.07400647050664565,0.011629250880156901,0.26471891158687827,0.2508464446521258,0.3632372867623624,0.5417985343095987,-0.07576617937769048,-0.07292346427775144,-0.01888754449589416,0.0304539855607258,-0.1251835541885385,-0.15404754157589104,1.386242092105761,1.18128807408957,-0.21914217352620208,-0.2242299674398981,0.38193784074791665,2.54732507772713,1.6150247781807747,-0.1912728142205867,-0.35095308971058625,2.003359727893476,-0.1490976109768718,-0.093577736973888,-0.14132934899520913,-0.1763764577575578,0.017367343946065903,-0.10132484699016568,-0.042779901199590506,-0.05341838116476192,0.9260753065485668,1.2913944830255744,-0.2180462495957746,-0.020908989968012125
2021-07-19,2634503.87,0.9929443945406512,2.63450387,2653223.9715384617,64237.71,52226.89,37988.25,17438.02,10407.42,25712.59,36782.93,23704.02,116464.6,55426.270000000004,86199.54000000001,10407.42,0.37627744412406855,0.2827176314500377,0.46349604303646613,0.5802312061056735,-0.5014870405393332,-1.3223126514448469,0.9377970568010312,1.0585540516456033,1,1,0,0,0,1,0,0.0,1.1180529190398998,-1.416743228707004,1.7213356198866714,-0.3913813883741291,-0.19014544021667973,-0.21927353183140408,-0.1368730818053792,-0.059677571435920056,-0.19723777227637962,-0.22786808174613685,-0.14493842128439322,-0.06611597932959966,0.27128653989563806,0.25119248718258885,0.3579582974946036,0.5252294749249758,-0.17781214901520423,-0.17744209659423243,-0.12893727575038272,-0.0859651481572321,-0.19014544021667973,-0.21927353183140408,1.1949615575919887,0.9870369862721707,-0.31832553776166717,-0.3265504831352384,0.44484108449557724,0.8014274472199495,1.3188428474469436,0.7677890393916109,0.004405494493496115,2.497666672753322,-0.21126643268790973,-0.1620132326661873,-0.18479252354746462,-0.28193053582037836,-0.059677571435920056,-0.16881661693124547,-0.10861623287751883,-0.13274093084549862,1.149466212383631,1.2624975372716816,-0.4217184398860223,-0.17134643227292343
2021-07-26,2649642.4,0.99865010584222,2.6496424,2653223.9715384617,49461.27,39680.81,31890.48,16423.97,10621.37,29110.58,31587.21,20552.75,89142.07999999999,48314.45,81250.54000000001,10621.37,0.6624584595437133,0.6640226809159093,0.774738929222839,1.1461796428463684,-0.6572178126533419,-1.2522239203637489,1.1638749447610484,0.803364869133239,1,1,0,0,0,1,0,0.0,1.0611885427532455,-1.5537568231657906,1.8407941176119353,-0.37472686120927273,-0.03938967370238267,-0.11723360717628738,0.019627305497328874,0.003912323923618206,-0.045344830210021836,-0.12505913381959816,0.013027910235975482,-0.0019527375356646545,0.28585424761107925,0.21343944520153646,0.37937164917738964,0.4399535098200268,0.019324073846871046,-0.04382714167816056,0.07720624812145846,-0.011591982865851218,-0.03938967370238267,-0.11723360717628738,0.994139471234879,0.8400097396364536,-0.07427681889234924,-0.1625084878971085,0.47967905570550157,0.31117657881994704,0.5882981027969703,1.2528648474553385,0.4744312583786608,0.6711326740917332,-0.09350574939454498,0.03059222112337212,-0.04966886040904476,-0.24272741266829143,0.003912323923618206,-0.013649894620979153,0.08153720327522394,-0.020534199963572794,1.0862117323623808,1.0936024447881956,0.0013022345345900437,-0.07517522991476586
2021-08-02,2648706.02,0.9982971842607612,2.64870602,2653223.9715384617,36803.88,25873.69,21368.19,11497.8,8141.72,15306.47,17684.5,17348.23,62677.56999999999,32865.99,50339.2,8141.72,0.7893450633091439,0.6477270446061852,0.8061508346504506,0.9666308786943829,-0.8033648691332375,-1.1638749447610492,1.3223126514448467,0.5014870405393339,1,1,0,0,0,1,0,0.0,0.9594933303899748,-1.3580231167960952,1.8260571814439592,-0.3580723340444162,0.20234413709179888,0.1308704344077732,0.2527274597430629,0.32724353155671565,0.19870507942869925,0.12546803648635688,0.2488799094171982,0.3249650360688834,0.2838434303740893,0.21782428332971293,0.37102029709167555,0.49391838088967305,0.34377980715838397,0.2983831550877851,0.39143919105090397,0.4152732937912465,0.20234413709179888,0.1308704344077732,0.31403840079595935,0.5708432221187266,0.29310208062505283,0.2148895968265946,0.37725440962984214,-0.36089247701809235,-0.36308215257401655,0.9726671442321525,0.7755705638174554,0.26371501176962175,0.1844706544315865,0.22559097521741187,0.14217214912493184,0.11028064579058112,0.32724353155671565,0.1632485132402815,0.31723054645637283,0.2766503763435571,0.7780039951693265,0.6111195254054803,0.5708661890438961,0.47026773032689834
2021-08-09,2636053.94,0.99352861585654,2.63605394,2653223.9715384617,47025.96,38472.76,33219.08,20498.37,12183.12,25004.6,31568.45,21834.32,85498.72,53717.45,78407.37,12183.12,0.7061148742181724,0.5515045858444374,0.7910700103537148,0.8307300731025814,-0.937797056801031,-1.0585540516456038,1.403902353237593,0.17046460798050797,0,1,0,0,0,1,0,0.0,0.7476086419857583,-1.170601389737989,1.649288376398786,-0.34141780687955964,0.36506206211670417,0.33852129529718644,0.4297516018812304,0.6363943548526311,0.36331385595765336,0.33573218419957235,0.42843488695628257,0.6385565783925873,0.2638422183146051,0.2398977313466789,0.3643866428831515,0.5996081458188267,0.5603726285613623,0.5845954941859847,0.6291477596442886,0.8249267344884081,0.36506206211670417,0.33852129529718644,0.410820136129773,0.5969561147653805,0.5183544499240245,0.5074282640954079,0.4068764556146216,0.34346958806294664,-0.02764410704191542,0.6384123919173301,0.8059625150271467,-0.3751177000816799,0.36704397714580095,0.3622934209261593,0.34863262197966594,0.3194858800745281,0.6363943548526311,0.3562929969802272,0.48555155043384035,0.4448281205226521,0.7317233476588123,0.6841131845747308,0.9426894572517714,0.9762824468078759
2021-08-16,2650913.82,0.9991293039851732,2.65091382,2653223.9715384617,39313.76,27154.73,26984.79,13068.22,9192.44,15933.71,20116.24,15899.41,66468.49,40053.01,51949.36,9192.44,0.45427046245797564,0.2863613171058334,0.5219443675779517,0.5819292360859892,-1.0585540516456033,-0.9377970568010313,1.403902353237593,-0.17046460798050697,0,0,0,0,0,1,0,0.0428571428571428,0.7041935165220887,-1.2956832719591715,1.7185073190059488,-0.32476327971470287,0.4632036269735509,0.37196128107051457,0.4856421260237519,0.605779345766254,0.46272153506317804,0.369641586156622,0.48520158833086324,0.6074590899479281,0.30464223795702855,0.20427609320004425,0.35613932544573723,0.4898637442893974,0.6887543033822549,0.6247608110550118,0.6994651323770561,0.776048034210064,0.4632036269735509,0.37196128107051457,-0.03629352085516572,0.4346257620287664,0.636477201692155,0.5250884523496266,0.31777806956717436,-0.11592641029231616,-0.460050019356159,0.052712449010050684,0.7913713755609205,0.3835808032127097,0.4586667919413645,0.46869169386452564,0.3984367742185022,0.3224140299730402,0.605779345766254,0.3770435721575994,0.5812897781161908,0.4897868272318385,0.49739737819845325,0.42634784194252967,1.0158170294045914,0.917076917106869
2021-08-23,2658961.01,1.002162289547765,2.6589610099999996,2653223.9715384617,38036.56,36072.28,25912.379999999997,18403.62,7644.04,19935.06,19120.85,19014.52,74108.84,44316.0,58070.43000000001,7644.04,0.40994602991778323,0.32582899160549944,0.5401749709520561,0.6060665929271121,-1.1638749447610492,-0.803364869133238,1.3223126514448467,-0.5014870405393328,1,0,0,0,0,1,0,0.0714285714285714,0.5298251593609358,-1.2424597915285076,1.8089385182185316,-0.3081087525498463,0.4636732952011365,0.36272517402449517,0.5165951850817427,0.583562995367636,0.4631974866207848,0.3602744963043404,0.5166555935962804,0.5848984191606263,0.29584380378279135,0.17975276289850584,0.38954550839106405,0.45167552577498005,0.6828143809583003,0.6051011352065292,0.7359102025288797,0.7392155508240678,0.4636732952011365,0.36272517402449517,-0.194469503425748,0.20311630124201074,0.6045916150455165,0.4809029189563871,0.26377796218956806,-0.5955163782131516,-0.3731050231179006,0.20482728257890404,0.5309825925083004,-0.10763945051622033,0.4571052695961299,0.4717932359616648,0.39144483661372426,0.3090167454990693,0.583562995367636,0.43357549281334384,0.6139200666051173,0.4870598437686998,0.3717133918899133,0.31525394531733597,1.0350515597290106,0.8722353761873018
