semana_inicio,venta_neta_total_eur,Yt_indexed,level_year,inv_paid_search,inv_social_paid,inv_video_online,inv_display,inv_email_crm,inv_radio_local,inv_exterior,inv_prensa,inv_performance,inv_branding_digital,inv_offline_medios,inv_propios_y_exterior,logadstock_performance,logadstock_branding_digital,logadstock_offline_medios,logadstock_propios_y_exterior,fourier_sin1,fourier_cos1,fourier_sin2,fourier_cos2,payday_flag,rebajas_flag,black_friday_flag,navidad_flag,semana_santa_flag,vacaciones_escolares_flag,incidencia_ecommerce_flag,festivo_local_intensidad,temperatura_media_c,lluvia_indice,turismo_indice,Yt_scaled
2024-09-02,3781111.61,0.9900195892543586,3819229.085,58056.66,47301.42,39642.23,23801.27,14614.93,32496.94,30251.14,28632.64,105358.08,63443.5,61129.58,44866.07,0.5063987512212503,0.460494820824112,0.5732763415854568,0.7145776597968576,-1.3179491207586949,-0.49247830670627696,0.9330827966625134,-1.0516618405880356,1,0,0,0,0,0,0,0.0,0.19580733731018762,-0.9717896116351149,-0.7697709031404781,3.78111161
2024-09-09,3801142.42,0.9952643152328736,3819229.085,71061.42,56576.06,42421.73,24851.32,13961.44,34467.44,38248.1,30976.0,127637.48,67273.05,65443.44,52209.54,1.0859515636375072,0.586171442460856,0.7954626361573078,0.864750588737485,-1.368562608568471,-0.3287985232757669,0.6535229606769487,-1.2460547069262307,0,0,0,0,0,0,0,0.0,-0.02508117516797843,-0.9723263608262653,-0.5969828913682715,3.80114242
2024-09-16,3827944.92,1.0022820927485685,3819229.085,44137.2,39897.07,29076.5,14208.84,11295.67,21767.31,26149.98,15798.98,84034.26999999999,43285.34,37566.29,37445.65,0.11082098112231462,0.7510345637064898,1.0321807525316051,0.6161615688092119,-1.3992289699413032,-0.16016421455281551,0.33590678582626443,-1.3674011921753024,0,0,0,0,0,0,0,0.0,-0.06229093531719783,-0.960383691323178,-0.5308513971719502,3.82794492
2024-09-23,3815789.25,0.9990993378706948,3819229.085,47322.45,43503.51,38421.35,25239.63,12670.42,22836.2,27720.370000000003,19959.41,90825.95999999999,63660.979999999996,42795.61,40390.79,0.08426025620027153,0.16704052323576177,0.4628520952856984,0.5102131839268363,-1.4095010202737441,0.010965551510006213,-0.0013070302950434038,-1.408649079689104,1,0,0,0,0,0,0,0.0,-0.3320024451886068,-0.8441774914392046,-0.5139288599365278,3.81578925
2024-09-30,3792549.03,0.9930142826192894,3819229.085,57326.16,44940.95,41396.39,18497.04,16569.56,23686.1,27630.27,21733.34,102267.11,59893.43,45419.44,44199.83,0.38349018888096614,0.45003926826132024,0.24262080427373395,0.5299541471553423,-1.3992289699413032,0.182095317572828,-0.3385208464163512,-1.3674011921753029,1,0,0,0,0,0,0,0.0,-0.45880003550600845,-0.7758761568653678,-0.5356015830625951,3.79254903
2024-10-07,3847312.15,1.0073530716212589,3819229.085,88981.89,75062.33,67678.77,28125.65,15907.11,39745.89,39859.15,32906.85,164044.22,95804.42000000001,72652.73999999999,55766.26,1.861796220468739,0.48310505405233495,0.18059871039887468,0.8236674967422001,-1.368562608568471,0.3507296262957793,-0.6561370212670355,-1.246054706926231,0,0,0,0,0,0,0,0.0,-0.4950617762883682,-0.25080126062288705,-0.6467113999109598,3.84731215
2024-10-14,3855770.95,1.009567864138739,3819229.085,70997.01,53027.79,44360.52,27257.44,17124.88,38965.48,46666.04,35271.68,124024.79999999999,71617.95999999999,74237.16,63790.92,1.2748493885051415,1.425348715248434,0.867281844953082,1.2049059699274305,-1.3179491207586949,0.5144094097262893,-0.9356968572526003,-1.0516618405880362,0,0,0,0,0,0,0,0.0,-0.7702243975192175,-0.19497934474328743,-0.596834448059189,3.85577095
2024-10-21,3779037.06,0.9894764037177414,3819229.085,44361.52,36706.36,36682.38,17009.06,12110.6,27295.41,23485.49,21293.55,81067.88,53691.44,48588.96,35596.090000000004,0.07493867979303985,1.281267320622178,1.2852544483345205,0.8206996249342347,-1.2481265651358906,0.6707478480471656,-1.1609533528642189,-0.7955199999629774,1,0,0,0,0,0,0,0.0,-0.9223815059001,-0.07917570675267654,-0.5641026984064642,3.77903706
2024-10-28,3839398.01,1.0052808890357514,3819229.085,44582.61,40227.22,41340.98,16574.22,9247.59,29151.1,24690.14,13839.06,84809.83,57915.200000000004,42990.159999999996,33937.729999999996,-0.08917179433967634,0.746623595388452,0.9111283855569887,0.4975997573281114,-1.160113111787741,0.8174651747841868,-1.318815419350993,-0.4925152177904736,1,0,0,0,0,0,0,0.0,-0.9766556146527824,0.08547210763258334,-0.6534655704742206,3.83939801
2024-11-04,3800732.76,0.995157052748513,3819229.085,73946.63,50589.87,59334.34,27141.7,20519.89,46223.87,38352.03,27962.33,124536.5,86476.04,74186.20000000001,58871.92,0.9074891835316717,0.5783885913924975,0.5293355371103085,0.8754904020457774,-1.0551921950530974,0.952421920934882,-1.4001086872139767,-0.1602570306328154,1,0,0,0,0,0,0,0.0,-1.1243096310410843,0.14867432489049473,-0.6566571016194975,3.80073276
2024-11-11,3815666.05,0.9990670800518372,3819229.085,106895.02,73108.45,69003.11,33945.38,19765.13,50315.68,47754.65,39079.05,180003.47,102948.48999999999,89394.73000000001,67519.78,2.2641869576488505,1.240193504444099,1.095708226811008,1.322214815267056,-0.9348937981592825,1.0736501132442435,-1.4001086872139767,0.18194492338175494,0,0,0,0,0,0,0,0.0,-1.2165045144681301,0.28084881321118055,-0.5007916270827134,3.81566605
2024-11-18,3832890.93,1.003577121114221,3819229.085,70665.33,54140.38,60396.93,23745.17,15646.32,42287.19,33634.36,31810.59,124805.70999999999,84142.1,74097.78,49280.68,1.3826817133803555,1.923975243741073,1.7576714652208543,1.2213449267028265,-0.8009721426214038,1.1793819716862888,-1.3188154193509942,0.5142031105394108,0,0,1,0,0,0,1,0.0,-1.3814598843016104,0.5403670471322022,-0.5342655932808512,3.83289093
2024-11-25,3814853.84,0.9988544167153566,3819229.085,87248.4,61088.369999999995,80095.71,28159.4,19616.53,49619.17,48310.78,34493.23,148336.77,108255.11000000002,84112.4,67927.31,1.7078520735009577,1.8298043019042083,1.7984679819421805,1.5600327218202958,-0.6553801077425099,1.2680756876775212,-1.1609533528642195,0.8172078927119172,1,0,1,1,0,0,1,0.0,-1.2989821993848703,0.674151783026338,-0.507100467718726,3.81485384
2024-12-02,3819415.42,1.0000487886418576,3819229.085,72586.49,56842.24,51649.37,23264.22,16936.37,29961.41,30405.63,25038.96,129428.73000000001,74913.59,55000.369999999995,47342.0,1.3629729628638199,2.3077693128626087,2.0378789636358174,1.3484851213534088,-0.5002407532358466,1.3384379071179335,-0.9356968572526013,1.0733497333369761,1,0,0,1,0,0,0,0.0,-1.356811380763274,1.006399532348184,-0.6473793948018317,3.81941542
2024-12-09,3813141.62,0.9984061011098004,3819229.085,92067.02,67303.91,61550.31,22545.21,15484.64,42174.53,51189.14,27507.95,159370.93,84095.51999999999,69682.48,66673.78,1.9329828454274687,1.822407971655272,1.5460825030313239,1.61858810220665,-0.3378163602335217,1.3894425904061656,-0.6561370212670368,1.2677425996751712,0,0,0,1,0,0,1,0.0,-1.4660706127937835,0.8240389946549737,-0.6793689279091432,3.81314162
